txn_id,customer_id,account_id,txn_date,txn_timestamp,amount,direction,category,mcc_code,merchant_name,merchant_city,channel,payment_ref,balance_after,is_international
TXN-0008240,C-00000018,ACC-C00000018-001,2024-01-19,2024-01-20T07:39:27.294Z,577.00,debit,fee,,,Bangalore,branch,,13169723.00,0
TXN-0008241,C-00000018,ACC-C00000018-001,2024-04-06,2024-04-07T06:26:24.222Z,1401.00,debit,retail,,Pharmacy,Bangalore,card,,13168322.00,0
TXN-0008242,C-00000018,ACC-C00000018-001,2024-01-05,2024-01-06T03:06:09.934Z,54085.00,credit,transfer,,,Bangalore,upi,,13222407.00,0
TXN-0008243,C-00000018,ACC-C00000018-001,2024-12-15,2024-12-16T09:18:49.645Z,387.00,debit,fee,,,Bangalore,branch,,13222020.00,0
TXN-0008244,C-00000018,ACC-C00000018-001,2024-07-15,2024-07-16T10:55:25.562Z,361.00,debit,fee,,,Bangalore,branch,,13221659.00,0
TXN-0008245,C-00000018,ACC-C00000018-001,2024-10-11,2024-10-12T16:36:05.566Z,281852.00,credit,salary_credit,,,Bangalore,neft,Uber India,13503511.00,0
TXN-0008246,C-00000018,ACC-C00000018-001,2024-12-06,2024-12-06T20:33:46.769Z,499.00,debit,fee,,,Bangalore,branch,,13503012.00,0
TXN-0008247,C-00000018,ACC-C00000018-001,2024-07-05,2024-07-06T02:01:00.540Z,578.00,debit,fee,,,Bangalore,branch,,13502434.00,0
TXN-0008248,C-00000018,ACC-C00000018-001,2024-03-19,2024-03-20T15:39:28.784Z,581.00,debit,fee,,,Bangalore,branch,,13501853.00,0
TXN-0008249,C-00000018,ACC-C00000018-001,2024-09-15,2024-09-15T21:13:14.783Z,3621.00,debit,atm,6211,,Bangalore,atm,,13498232.00,0
TXN-0008250,C-00000018,ACC-C00000018-001,2024-06-10,2024-06-11T14:57:45.422Z,5342.00,debit,retail,,Gym,Bangalore,card,,13492890.00,0
TXN-0008251,C-00000018,ACC-C00000018-001,2024-12-19,2024-12-20T01:27:09.351Z,4098.00,debit,retail,,Amazon,Bangalore,card,,13488792.00,0
TXN-0008252,C-00000018,ACC-C00000018-001,2024-04-02,2024-04-03T14:16:31.288Z,254191.00,credit,salary_credit,,,Bangalore,neft,Uber India,13742983.00,0
TXN-0008253,C-00000018,ACC-C00000018-001,2024-12-20,2024-12-21T02:43:57.677Z,490.00,debit,fee,,,Bangalore,branch,,13742493.00,0
TXN-0008254,C-00000018,ACC-C00000018-001,2024-12-21,2024-12-22T14:09:35.761Z,7370.00,debit,retail,,Swiggy,Bangalore,card,,13735123.00,0
TXN-0008255,C-00000018,ACC-C00000018-001,2024-05-16,2024-05-17T01:47:48.861Z,5017.00,debit,retail,,Swiggy,Bangalore,card,,13730106.00,0
TXN-0008256,C-00000018,ACC-C00000018-001,2024-03-20,2024-03-20T23:23:55.917Z,374.00,debit,fee,,,Bangalore,branch,,13729732.00,0
TXN-0008257,C-00000018,ACC-C00000018-001,2024-11-08,2024-11-09T06:02:16.044Z,153.00,debit,fee,,,Bangalore,branch,,13729579.00,0
TXN-0008258,C-00000018,ACC-C00000018-001,2024-07-01,2024-07-02T08:48:20.699Z,305679.00,credit,salary_credit,,,Bangalore,neft,Uber India,14035258.00,0
TXN-0008259,C-00000018,ACC-C00000018-001,2024-08-17,2024-08-18T08:22:25.144Z,2311.00,debit,retail,,Zomato,Bangalore,card,,14032947.00,0
TXN-0008260,C-00000018,ACC-C00000018-001,2024-10-11,2024-10-12T07:08:14.296Z,248035.00,credit,salary_credit,,,Bangalore,neft,Uber India,14280982.00,0
TXN-0008261,C-00000018,ACC-C00000018-001,2024-09-02,2024-09-03T01:46:30.752Z,50206.00,debit,transfer,,,Bangalore,upi,,14230776.00,0
TXN-0008262,C-00000018,ACC-C00000018-001,2024-02-09,2024-02-10T01:09:10.820Z,8953.00,debit,atm,6211,,Bangalore,atm,,14221823.00,0
TXN-0008263,C-00000018,ACC-C00000018-001,2024-10-06,2024-10-06T23:00:00.245Z,221.00,debit,fee,,,Bangalore,branch,,14221602.00,0
TXN-0008264,C-00000018,ACC-C00000018-001,2024-04-11,2024-04-11T21:27:18.863Z,7795.00,debit,retail,,Swiggy,Bangalore,card,,14213807.00,0
TXN-0008265,C-00000018,ACC-C00000018-001,2024-04-24,2024-04-24T18:33:09.509Z,177325.00,credit,salary_credit,,,Bangalore,neft,Uber India,14391132.00,0
TXN-0008266,C-00000019,ACC-C00000019-001,2024-05-14,2024-05-15T09:41:57.233Z,241.00,debit,fee,,,Gurgaon,branch,,519759.00,0
TXN-0008267,C-00000019,ACC-C00000019-001,2024-12-01,2024-12-02T08:51:04.540Z,1530.00,debit,retail,,Amazon,Gurgaon,card,,518229.00,0
TXN-0008268,C-00000019,ACC-C00000019-001,2024-03-03,2024-03-04T03:46:47.272Z,44252.00,debit,transfer,,,Gurgaon,upi,,473977.00,0
TXN-0008269,C-00000019,ACC-C00000019-001,2024-06-17,2024-06-18T17:20:48.899Z,242508.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,716485.00,0
TXN-0008270,C-00000019,ACC-C00000019-001,2024-04-18,2024-04-18T20:01:06.082Z,311587.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,1028072.00,0
TXN-0008271,C-00000019,ACC-C00000019-001,2024-07-01,2024-07-02T18:24:36.388Z,306.00,debit,fee,,,Gurgaon,branch,,1027766.00,0
TXN-0008272,C-00000019,ACC-C00000019-001,2024-07-14,2024-07-15T00:37:44.312Z,27765.00,debit,transfer,,,Gurgaon,upi,,1000001.00,0
TXN-0008273,C-00000019,ACC-C00000019-001,2024-09-23,2024-09-24T03:39:06.110Z,15792.00,debit,atm,6211,,Gurgaon,atm,,984209.00,0
TXN-0008274,C-00000019,ACC-C00000019-001,2024-08-25,2024-08-26T02:26:08.941Z,204.00,debit,fee,,,Gurgaon,branch,,984005.00,0
TXN-0008275,C-00000019,ACC-C00000019-001,2024-05-06,2024-05-07T01:48:46.268Z,13746.00,credit,transfer,,,Gurgaon,upi,,997751.00,0
TXN-0008276,C-00000019,ACC-C00000019-001,2024-12-04,2024-12-05T13:52:43.943Z,547.00,debit,fee,,,Gurgaon,branch,,997204.00,0
TXN-0008277,C-00000019,ACC-C00000019-001,2024-01-26,2024-01-27T01:00:57.472Z,401.00,debit,fee,,,Gurgaon,branch,,996803.00,0
TXN-0008278,C-00000019,ACC-C00000019-001,2024-02-29,2024-03-01T01:55:28.092Z,5015.00,debit,atm,6211,,Gurgaon,atm,,991788.00,0
TXN-0008279,C-00000019,ACC-C00000019-001,2024-10-06,2024-10-07T15:01:14.290Z,3508.00,debit,atm,6211,,Gurgaon,atm,,988280.00,0
TXN-0008280,C-00000019,ACC-C00000019-001,2024-10-11,2024-10-12T06:05:11.735Z,1713.00,debit,retail,,Zomato,Gurgaon,card,,986567.00,0
TXN-0008281,C-00000019,ACC-C00000019-001,2024-02-13,2024-02-14T10:17:34.134Z,14555.00,debit,atm,6211,,Gurgaon,atm,,972012.00,0
TXN-0008282,C-00000019,ACC-C00000019-001,2024-01-31,2024-01-31T20:44:03.462Z,154572.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,1126584.00,0
TXN-0008283,C-00000019,ACC-C00000019-001,2024-05-17,2024-05-18T16:06:14.604Z,320.00,debit,fee,,,Gurgaon,branch,,1126264.00,0
TXN-0008284,C-00000019,ACC-C00000019-001,2024-04-17,2024-04-18T03:01:12.101Z,368.00,debit,fee,,,Gurgaon,branch,,1125896.00,0
TXN-0008285,C-00000019,ACC-C00000019-001,2024-06-18,2024-06-19T16:35:41.061Z,504.00,debit,fee,,,Gurgaon,branch,,1125392.00,0
TXN-0008286,C-00000019,ACC-C00000019-001,2024-10-12,2024-10-13T03:45:56.365Z,1646.00,debit,atm,6211,,Gurgaon,atm,,1123746.00,0
TXN-0008287,C-00000019,ACC-C00000019-001,2024-06-14,2024-06-15T04:14:24.327Z,378.00,debit,fee,,,Gurgaon,branch,,1123368.00,0
TXN-0008288,C-00000019,ACC-C00000019-001,2024-08-08,2024-08-09T05:31:34.210Z,593.00,debit,fee,,,Gurgaon,branch,,1122775.00,0
TXN-0008289,C-00000019,ACC-C00000019-001,2024-11-08,2024-11-09T10:13:11.721Z,512.00,debit,fee,,,Gurgaon,branch,,1122263.00,0
TXN-0008290,C-00000019,ACC-C00000019-001,2024-03-13,2024-03-13T20:42:03.775Z,459.00,debit,fee,,,Gurgaon,branch,,1121804.00,0
TXN-0008291,C-00000019,ACC-C00000019-001,2024-06-14,2024-06-15T17:27:17.856Z,425.00,debit,fee,,,Gurgaon,branch,,1121379.00,0
TXN-0008292,C-00000019,ACC-C00000019-001,2024-10-18,2024-10-19T10:11:00.416Z,8367.00,debit,retail,,Petrol Pump,Gurgaon,card,,1113012.00,0
TXN-0008293,C-00000019,ACC-C00000019-001,2024-02-06,2024-02-06T21:27:07.428Z,220484.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,1333496.00,0
TXN-0008294,C-00000019,ACC-C00000019-001,2024-09-27,2024-09-28T12:56:35.900Z,205.00,debit,fee,,,Gurgaon,branch,,1333291.00,0
TXN-0008295,C-00000019,ACC-C00000019-001,2024-10-22,2024-10-23T08:18:26.810Z,174494.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,1507785.00,0
TXN-0008296,C-00000019,ACC-C00000019-001,2024-09-03,2024-09-03T23:46:34.239Z,104.00,debit,fee,,,Gurgaon,branch,,1507681.00,0
TXN-0008297,C-00000019,ACC-C00000019-001,2024-01-27,2024-01-28T12:56:29.016Z,147.00,debit,fee,,,Gurgaon,branch,,1507534.00,0
TXN-0008298,C-00000019,ACC-C00000019-001,2024-08-22,2024-08-23T06:44:38.922Z,159811.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,1667345.00,0
TXN-0008299,C-00000019,ACC-C00000019-001,2024-02-06,2024-02-07T07:08:30.369Z,537.00,debit,fee,,,Gurgaon,branch,,1666808.00,0
TXN-0008300,C-00000019,ACC-C00000019-001,2024-03-11,2024-03-12T05:42:36.177Z,6628.00,debit,retail,,Pharmacy,Gurgaon,card,,1660180.00,0
TXN-0008301,C-00000019,ACC-C00000019-001,2024-06-24,2024-06-25T01:49:39.958Z,507.00,debit,fee,,,Gurgaon,branch,,1659673.00,0
TXN-0008302,C-00000019,ACC-C00000019-001,2024-10-04,2024-10-04T22:52:22.248Z,599.00,debit,fee,,,Gurgaon,branch,,1659074.00,0
TXN-0008303,C-00000019,ACC-C00000019-001,2024-06-26,2024-06-27T10:14:52.483Z,8314.00,debit,retail,,Zomato,Gurgaon,card,,1650760.00,0
TXN-0008304,C-00000019,ACC-C00000019-001,2024-06-04,2024-06-04T20:44:09.524Z,549.00,debit,fee,,,Gurgaon,branch,,1650211.00,0
TXN-0008305,C-00000019,ACC-C00000019-001,2024-11-08,2024-11-09T03:47:39.927Z,845.00,debit,retail,,Petrol Pump,Gurgaon,card,,1649366.00,0
TXN-0008306,C-00000019,ACC-C00000019-001,2024-01-06,2024-01-06T23:58:19.534Z,48796.00,debit,transfer,,,Gurgaon,upi,,1600570.00,0
TXN-0008307,C-00000019,ACC-C00000019-001,2024-12-13,2024-12-14T12:32:30.810Z,304604.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,1905174.00,0
TXN-0008308,C-00000019,ACC-C00000019-001,2024-06-16,2024-06-17T04:45:30.660Z,32318.00,debit,transfer,,,Gurgaon,upi,,1872856.00,0
TXN-0008309,C-00000019,ACC-C00000019-001,2024-10-03,2024-10-04T06:10:35.709Z,216.00,debit,fee,,,Gurgaon,branch,,1872640.00,0
TXN-0008310,C-00000019,ACC-C00000019-001,2024-11-12,2024-11-13T10:28:00.862Z,135.00,debit,fee,,,Gurgaon,branch,,1872505.00,0
TXN-0008311,C-00000019,ACC-C00000019-001,2024-01-03,2024-01-04T10:43:42.060Z,1745.00,debit,retail,,Flipkart,Gurgaon,card,,1870760.00,0
TXN-0008312,C-00000019,ACC-C00000019-001,2024-12-22,2024-12-23T05:38:01.979Z,3489.00,debit,atm,6211,,Gurgaon,atm,,1867271.00,0
TXN-0008313,C-00000019,ACC-C00000019-001,2024-12-27,2024-12-28T03:33:06.850Z,444.00,debit,fee,,,Gurgaon,branch,,1866827.00,0
TXN-0008314,C-00000019,ACC-C00000019-001,2024-11-17,2024-11-17T18:34:38.207Z,3364.00,debit,retail,,Pharmacy,Gurgaon,card,,1863463.00,0
TXN-0008315,C-00000019,ACC-C00000019-001,2024-04-12,2024-04-12T20:31:03.790Z,1283.00,debit,retail,,Zomato,Gurgaon,card,,1862180.00,0
TXN-0008316,C-00000019,ACC-C00000019-001,2024-09-12,2024-09-13T14:04:51.080Z,15991.00,debit,transfer,,,Gurgaon,upi,,1846189.00,0
TXN-0008317,C-00000019,ACC-C00000019-001,2024-08-16,2024-08-17T03:08:34.912Z,8194.00,credit,transfer,,,Gurgaon,upi,,1854383.00,0
TXN-0008318,C-00000019,ACC-C00000019-001,2024-06-07,2024-06-08T16:08:30.835Z,599.00,debit,fee,,,Gurgaon,branch,,1853784.00,0
TXN-0008319,C-00000019,ACC-C00000019-001,2024-08-07,2024-08-08T03:15:47.078Z,315232.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,2169016.00,0
TXN-0008320,C-00000019,ACC-C00000019-001,2024-02-06,2024-02-07T16:59:55.671Z,5802.00,debit,retail,,Petrol Pump,Gurgaon,card,,2163214.00,0
TXN-0008321,C-00000019,ACC-C00000019-001,2024-11-13,2024-11-14T03:03:01.360Z,409.00,debit,fee,,,Gurgaon,branch,,2162805.00,0
TXN-0008322,C-00000019,ACC-C00000019-001,2024-10-03,2024-10-04T03:49:00.470Z,3316.00,debit,retail,,Flipkart,Gurgaon,card,,2159489.00,0
TXN-0008323,C-00000019,ACC-C00000019-001,2024-08-03,2024-08-04T13:23:05.274Z,576.00,debit,fee,,,Gurgaon,branch,,2158913.00,0
TXN-0008324,C-00000019,ACC-C00000019-001,2024-09-19,2024-09-20T06:05:29.931Z,583.00,debit,fee,,,Gurgaon,branch,,2158330.00,0
TXN-0008325,C-00000019,ACC-C00000019-001,2024-10-22,2024-10-23T00:11:16.368Z,3864.00,debit,retail,,Flipkart,Gurgaon,card,,2154466.00,0
TXN-0008326,C-00000019,ACC-C00000019-001,2024-03-20,2024-03-20T20:40:28.135Z,199.00,debit,fee,,,Gurgaon,branch,,2154267.00,0
TXN-0008327,C-00000019,ACC-C00000019-001,2024-08-22,2024-08-23T12:21:40.032Z,37807.00,debit,transfer,,,Gurgaon,upi,,2116460.00,0
TXN-0008328,C-00000019,ACC-C00000019-001,2024-10-23,2024-10-24T02:36:36.646Z,7901.00,debit,retail,,Department Store,Gurgaon,card,,2108559.00,0
TXN-0008329,C-00000019,ACC-C00000019-001,2024-09-14,2024-09-15T16:40:24.732Z,26400.00,credit,transfer,,,Gurgaon,upi,,2134959.00,0
TXN-0008330,C-00000019,ACC-C00000019-001,2024-08-01,2024-08-02T15:56:48.145Z,305.00,debit,fee,,,Gurgaon,branch,,2134654.00,0
TXN-0008331,C-00000019,ACC-C00000019-001,2024-04-08,2024-04-09T04:19:58.005Z,1299.00,debit,atm,6211,,Gurgaon,atm,,2133355.00,0
TXN-0008332,C-00000019,ACC-C00000019-001,2024-06-09,2024-06-09T23:10:34.996Z,248204.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,2381559.00,0
TXN-0008333,C-00000019,ACC-C00000019-001,2024-02-08,2024-02-09T10:44:27.824Z,458.00,debit,fee,,,Gurgaon,branch,,2381101.00,0
TXN-0008334,C-00000019,ACC-C00000019-001,2024-01-15,2024-01-16T07:53:10.392Z,371.00,debit,fee,,,Gurgaon,branch,,2380730.00,0
TXN-0008335,C-00000019,ACC-C00000019-001,2024-08-05,2024-08-06T05:51:12.105Z,394.00,debit,fee,,,Gurgaon,branch,,2380336.00,0
TXN-0008336,C-00000019,ACC-C00000019-001,2024-03-04,2024-03-05T17:04:29.490Z,360.00,debit,fee,,,Gurgaon,branch,,2379976.00,0
TXN-0008337,C-00000019,ACC-C00000019-001,2024-08-05,2024-08-06T09:56:19.447Z,156842.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,2536818.00,0
TXN-0008338,C-00000019,ACC-C00000019-001,2024-05-31,2024-06-01T08:38:22.101Z,154163.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,2690981.00,0
TXN-0008339,C-00000019,ACC-C00000019-001,2024-11-09,2024-11-10T16:16:09.083Z,348765.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,3039746.00,0
TXN-0008340,C-00000019,ACC-C00000019-001,2024-04-02,2024-04-03T01:56:44.111Z,6258.00,debit,retail,,Pharmacy,Gurgaon,card,,3033488.00,0
TXN-0008341,C-00000019,ACC-C00000019-001,2024-09-18,2024-09-19T15:18:07.487Z,6981.00,debit,retail,,Department Store,Gurgaon,card,,3026507.00,0
TXN-0008342,C-00000019,ACC-C00000019-001,2024-06-06,2024-06-07T01:05:04.648Z,37816.00,credit,transfer,,,Gurgaon,upi,,3064323.00,0
TXN-0008343,C-00000019,ACC-C00000019-001,2024-09-21,2024-09-22T14:43:07.926Z,17297.00,debit,transfer,,,Gurgaon,upi,,3047026.00,0
TXN-0008344,C-00000019,ACC-C00000019-001,2024-09-21,2024-09-21T22:18:56.525Z,566.00,debit,fee,,,Gurgaon,branch,,3046460.00,0
TXN-0008345,C-00000019,ACC-C00000019-001,2024-11-14,2024-11-15T13:33:17.797Z,230410.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,3276870.00,0
TXN-0008346,C-00000019,ACC-C00000019-001,2024-03-16,2024-03-17T13:38:54.265Z,565.00,debit,fee,,,Gurgaon,branch,,3276305.00,0
TXN-0008347,C-00000019,ACC-C00000019-001,2024-01-10,2024-01-11T05:05:50.004Z,204374.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,3480679.00,0
TXN-0008348,C-00000019,ACC-C00000019-001,2024-04-20,2024-04-20T19:37:06.464Z,12772.00,debit,atm,6211,,Gurgaon,atm,,3467907.00,0
TXN-0008349,C-00000019,ACC-C00000019-001,2024-06-01,2024-06-01T21:38:18.023Z,245459.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,3713366.00,0
TXN-0008350,C-00000019,ACC-C00000019-001,2024-03-10,2024-03-11T06:34:08.952Z,18363.00,debit,atm,6211,,Gurgaon,atm,,3695003.00,0
TXN-0008351,C-00000019,ACC-C00000019-001,2024-04-26,2024-04-27T03:07:26.672Z,2739.00,debit,retail,,Swiggy,Gurgaon,card,,3692264.00,0
TXN-0008352,C-00000019,ACC-C00000019-001,2024-06-25,2024-06-26T06:53:39.070Z,531.00,debit,fee,,,Gurgaon,branch,,3691733.00,0
TXN-0008353,C-00000019,ACC-C00000019-001,2024-08-31,2024-09-01T04:02:42.215Z,585.00,debit,fee,,,Gurgaon,branch,,3691148.00,0
TXN-0008354,C-00000019,ACC-C00000019-001,2024-08-27,2024-08-28T16:12:22.420Z,290065.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,3981213.00,0
TXN-0008355,C-00000019,ACC-C00000019-001,2024-11-19,2024-11-20T01:14:13.148Z,558.00,debit,fee,,,Gurgaon,branch,,3980655.00,0
TXN-0008356,C-00000019,ACC-C00000019-001,2024-06-24,2024-06-25T04:42:11.417Z,8391.00,debit,retail,,Amazon,Gurgaon,card,,3972264.00,0
TXN-0008357,C-00000019,ACC-C00000019-001,2024-05-17,2024-05-18T12:05:04.272Z,8305.00,debit,retail,,Gym,Gurgaon,card,,3963959.00,0
TXN-0008358,C-00000019,ACC-C00000019-001,2024-04-01,2024-04-01T19:57:07.699Z,411.00,debit,fee,,,Gurgaon,branch,,3963548.00,0
TXN-0008359,C-00000019,ACC-C00000019-001,2024-12-09,2024-12-10T14:16:32.389Z,173.00,debit,fee,,,Gurgaon,branch,,3963375.00,0
TXN-0008360,C-00000019,ACC-C00000019-001,2024-10-19,2024-10-20T17:22:41.520Z,6185.00,debit,atm,6211,,Gurgaon,atm,,3957190.00,0
TXN-0008361,C-00000019,ACC-C00000019-001,2024-05-01,2024-05-02T09:34:25.134Z,581.00,debit,fee,,,Gurgaon,branch,,3956609.00,0
TXN-0008362,C-00000019,ACC-C00000019-001,2024-12-25,2024-12-26T16:13:34.501Z,7269.00,debit,retail,,Zomato,Gurgaon,card,,3949340.00,0
TXN-0008363,C-00000019,ACC-C00000019-001,2024-12-16,2024-12-17T16:06:14.454Z,151.00,debit,fee,,,Gurgaon,branch,,3949189.00,0
TXN-0008364,C-00000019,ACC-C00000019-001,2024-05-21,2024-05-21T19:39:44.283Z,492.00,debit,fee,,,Gurgaon,branch,,3948697.00,0
TXN-0008365,C-00000019,ACC-C00000019-001,2024-07-06,2024-07-07T02:17:11.532Z,8378.00,debit,atm,6211,,Gurgaon,atm,,3940319.00,0
TXN-0008366,C-00000019,ACC-C00000019-001,2024-02-01,2024-02-02T00:56:32.808Z,420.00,debit,fee,,,Gurgaon,branch,,3939899.00,0
TXN-0008367,C-00000019,ACC-C00000019-001,2024-09-25,2024-09-26T08:57:33.646Z,457.00,debit,fee,,,Gurgaon,branch,,3939442.00,0
TXN-0008368,C-00000019,ACC-C00000019-001,2024-03-09,2024-03-10T02:58:10.780Z,319911.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,4259353.00,0
TXN-0008369,C-00000019,ACC-C00000019-001,2024-08-10,2024-08-10T23:48:54.914Z,28020.00,credit,transfer,,,Gurgaon,upi,,4287373.00,0
TXN-0008370,C-00000019,ACC-C00000019-001,2024-01-06,2024-01-07T08:08:26.782Z,8905.00,debit,atm,6211,,Gurgaon,atm,,4278468.00,0
TXN-0008371,C-00000019,ACC-C00000019-001,2024-06-03,2024-06-03T21:17:15.469Z,8247.00,debit,retail,,Swiggy,Gurgaon,card,,4270221.00,0
TXN-0008372,C-00000019,ACC-C00000019-001,2024-12-19,2024-12-20T02:41:28.970Z,8342.00,debit,retail,,Zomato,Gurgaon,card,,4261879.00,0
TXN-0008373,C-00000019,ACC-C00000019-001,2024-03-10,2024-03-11T03:21:01.092Z,4244.00,debit,retail,,Amazon,Gurgaon,card,,4257635.00,0
TXN-0008374,C-00000019,ACC-C00000019-001,2024-06-15,2024-06-16T02:02:52.454Z,159367.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,4417002.00,0
TXN-0008375,C-00000019,ACC-C00000019-001,2024-02-08,2024-02-09T03:29:51.699Z,13986.00,debit,atm,6211,,Gurgaon,atm,,4403016.00,0
TXN-0008376,C-00000019,ACC-C00000019-001,2023-12-31,2023-12-31T22:15:54.672Z,270557.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,4673573.00,0
TXN-0008377,C-00000019,ACC-C00000019-001,2024-07-04,2024-07-05T10:43:20.251Z,18072.00,debit,transfer,,,Gurgaon,upi,,4655501.00,0
TXN-0008378,C-00000019,ACC-C00000019-001,2024-08-20,2024-08-20T22:07:33.282Z,563.00,debit,fee,,,Gurgaon,branch,,4654938.00,0
TXN-0008379,C-00000019,ACC-C00000019-001,2024-10-12,2024-10-13T06:20:07.982Z,134.00,debit,fee,,,Gurgaon,branch,,4654804.00,0
TXN-0008380,C-00000019,ACC-C00000019-001,2024-07-06,2024-07-07T03:53:44.155Z,104.00,debit,fee,,,Gurgaon,branch,,4654700.00,0
TXN-0008381,C-00000019,ACC-C00000019-001,2024-12-15,2024-12-16T01:49:24.687Z,6399.00,debit,retail,,Zomato,Gurgaon,card,,4648301.00,0
TXN-0008382,C-00000019,ACC-C00000019-001,2024-10-13,2024-10-14T02:42:49.667Z,298.00,debit,fee,,,Gurgaon,branch,,4648003.00,0
TXN-0008383,C-00000019,ACC-C00000019-001,2024-01-02,2024-01-03T10:07:03.193Z,5735.00,credit,transfer,,,Gurgaon,upi,,4653738.00,0
TXN-0008384,C-00000019,ACC-C00000019-001,2024-12-05,2024-12-06T06:13:57.512Z,4749.00,debit,retail,,Amazon,Gurgaon,card,,4648989.00,0
TXN-0008385,C-00000019,ACC-C00000019-001,2024-06-26,2024-06-27T15:33:29.861Z,30032.00,credit,transfer,,,Gurgaon,upi,,4679021.00,0
TXN-0008386,C-00000019,ACC-C00000019-001,2024-06-27,2024-06-27T22:38:45.719Z,504.00,debit,fee,,,Gurgaon,branch,,4678517.00,0
TXN-0008387,C-00000019,ACC-C00000019-001,2024-04-11,2024-04-11T23:21:20.652Z,274665.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,4953182.00,0
TXN-0008388,C-00000019,ACC-C00000019-001,2024-08-18,2024-08-19T03:21:32.219Z,4625.00,debit,retail,,Gym,Gurgaon,card,,4948557.00,0
TXN-0008389,C-00000019,ACC-C00000019-001,2024-12-14,2024-12-15T08:35:23.577Z,279041.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,5227598.00,0
TXN-0008390,C-00000019,ACC-C00000019-001,2024-07-16,2024-07-17T01:27:30.778Z,546.00,debit,fee,,,Gurgaon,branch,,5227052.00,0
TXN-0008391,C-00000019,ACC-C00000019-001,2024-01-15,2024-01-16T01:42:24.414Z,4182.00,debit,retail,,Amazon,Gurgaon,card,,5222870.00,0
TXN-0008392,C-00000019,ACC-C00000019-001,2024-02-16,2024-02-16T22:37:04.597Z,592.00,debit,fee,,,Gurgaon,branch,,5222278.00,0
TXN-0008393,C-00000019,ACC-C00000019-001,2024-12-16,2024-12-17T12:17:11.641Z,149.00,debit,fee,,,Gurgaon,branch,,5222129.00,0
TXN-0008394,C-00000019,ACC-C00000019-001,2024-11-17,2024-11-18T01:43:23.990Z,587.00,debit,fee,,,Gurgaon,branch,,5221542.00,0
TXN-0008395,C-00000019,ACC-C00000019-001,2024-01-07,2024-01-08T15:00:09.715Z,5450.00,debit,retail,,Gym,Gurgaon,card,,5216092.00,0
TXN-0008396,C-00000019,ACC-C00000019-001,2024-11-17,2024-11-17T19:26:04.025Z,479.00,debit,fee,,,Gurgaon,branch,,5215613.00,0
TXN-0008397,C-00000019,ACC-C00000019-001,2024-09-24,2024-09-25T16:35:35.472Z,487.00,debit,fee,,,Gurgaon,branch,,5215126.00,0
TXN-0008398,C-00000019,ACC-C00000019-001,2024-09-13,2024-09-13T23:42:55.888Z,20857.00,debit,atm,6211,,Gurgaon,atm,,5194269.00,0
TXN-0008399,C-00000019,ACC-C00000019-001,2024-11-07,2024-11-08T05:18:11.290Z,280.00,debit,fee,,,Gurgaon,branch,,5193989.00,0
TXN-0008400,C-00000019,ACC-C00000019-001,2024-09-19,2024-09-20T14:33:32.308Z,23554.00,debit,transfer,,,Gurgaon,upi,,5170435.00,0
TXN-0008401,C-00000019,ACC-C00000019-001,2024-03-13,2024-03-13T20:11:52.750Z,520.00,debit,fee,,,Gurgaon,branch,,5169915.00,0
TXN-0008402,C-00000019,ACC-C00000019-001,2024-05-04,2024-05-05T04:59:54.841Z,126.00,debit,fee,,,Gurgaon,branch,,5169789.00,0
TXN-0008403,C-00000019,ACC-C00000019-001,2024-02-14,2024-02-15T15:33:04.461Z,2285.00,debit,retail,,Pharmacy,Gurgaon,card,,5167504.00,0
TXN-0008404,C-00000019,ACC-C00000019-001,2024-11-02,2024-11-03T11:44:20.485Z,8305.00,debit,retail,,Gym,Gurgaon,card,,5159199.00,0
TXN-0008405,C-00000019,ACC-C00000019-001,2024-01-27,2024-01-28T12:07:46.647Z,7913.00,debit,retail,,Pharmacy,Gurgaon,card,,5151286.00,0
TXN-0008406,C-00000019,ACC-C00000019-001,2024-12-26,2024-12-27T05:17:49.060Z,218653.00,credit,salary_credit,,,Gurgaon,neft,Bank of America,5369939.00,0
TXN-0008407,C-00000019,ACC-C00000019-001,2024-05-27,2024-05-28T04:53:48.850Z,48775.00,debit,transfer,,,Gurgaon,upi,,5321164.00,0
